15000 105000
2855 6932 33.4775
2855 1017 23.3994
2855 6114 32.9838
2855 704 29.8172
2855 7326 40.7214
2855 9198 95.3288
2855 2573 64.7765
2855 4632 66.5392
2856 1180 97.2568
2856 4534 96.356
2856 5005 48.386
2856 9701 45.1425
2856 8265 54.3579
2856 7574 55.898
2856 11997 2.07487
2856 13142 59.451
2856 2015 7.07452
2856 1038 25.0677
2856 6570 57.2061
2856 1149 42.7467
2857 879 47.5196
2857 4372 56.0979
2857 9520 8.81756
2857 7419 11.9974
2857 3295 15.6694
2857 14664 82.2207
2857 7424 19.5421
2857 6973 21.9133
2857 12743 32.5311
2858 1875 51.0136
2858 6091 50.2239
2858 5045 67.1484
2858 3961 66.4059
2858 9670 92.6873
2858 10996 70.494
2858 3031 81.4856
2858 13826 70.4253
2858 13190 8.4771
2859 2344 58.2506
2859 9339 2.85923
2859 5516 97.5984
2859 10668 65.1317
2859 11840 4.44687
2859 4750 99.8165
2860 1461 93.469
2860 3804 88.2593
2860 12847 29.2912
2860 9111 98.2181
2860 12240 29.4876
2860 1457 46.6563
2860 3111 67.9054
2861 247 27.0477
2861 3614 17.36
2861 13280 67.8524
2861 10878 35.0103
2861 10754 92.4149
2861 13842 60.0333
2861 1014 75.2196
2861 1907 82.0681
2862 2534 59.9118
2862 4961 67.7666
2862 9331 6.91564
2863 446 88.0779
2863 4503 87.4565
2863 5894 16.1077
2863 10216 54.718
2863 10725 20.0785
2863 4591 18.6705
2863 9207 8.76644
2863 13957 75.7243
2863 10263 68.4061
2864 2105 7.35353
2864 4145 92.8592
2864 5034 90.4847
2864 7608 57.5103
2864 11552 26.4969
2864 145 11.2315
2864 3924 86.0119
2864 13020 93.4665
2865 528 18.0339
2865 4621 53.7153
2865 6810 48.2243
2865 10608 46.3672
2865 4908 59.757
2865 10048 2.43147
2865 5282 52.1031
2865 11577 53.2905
2865 11163 97.7031
2866 968 18.055
2866 3747 97.977
2866 4817 19.0056
2866 12623 10.6234
2866 5689 89.661
2866 8518 22.1156
2867 835 52.6585
2867 5548 35.8307
2867 10124 26.952
2867 11717 29.1842
2867 14185 70.3655
2867 14269 47.0685
2867 14622 5.26827
2867 10990 39.9039
2867 11809 15.8259
2867 7551 25.5688
2868 2471 10.5097
2868 8823 18.8671
2868 10828 71.5972
2868 13775 41.8718
2868 8211 26.66
2868 7683 6.52772
2869 335 40.4412
2869 8952 12.9589
2869 9904 17.6198
2869 10022 81.8991
2869 7955 5.80469
2869 14336 72.9281
2869 10238 72.0931
2869 7026 99.1177
2869 9893 39.3352
2869 8892 96.5227
2869 9669 64.9941
2870 1908 27.7501
2870 4039 13.0552
2870 11473 1.43033
2870 7690 72.2785
2870 9645 58.101
2870 4852 12.0645
2870 3596 63.6929
2870 6899 83.4295
2870 13891 92.8876
2871 2116 6.87477
2871 3828 2.66768
2871 10977 30.6773
2871 11011 52.1183
2871 13784 71.8235
2871 1714 98.9164
2871 14775 92.4209
2871 5335 92.4913
2871 11674 55.3784
2872 2054 29.1633
2872 3306 63.9447
2872 3550 44.2811
2872 732 48.5418
2872 6996 67.0406
2872 9955 59.7147
2872 4968 93.5431
2872 1649 29.5329
2872 9773 87.0189
2873 2563 63.4296
2873 4351 63.0509
2873 7253 20.9808
2873 10744 45.9176
2873 4403 23.5246
2873 5913 4.89053
2873 5468 58.988
2873 8903 99.3837
2874 2104 44.9432
2874 1146 89.7693
2874 5107 97.363
2874 14906 68.7389
2874 6895 25.4518
2874 3835 45.8533
2875 811 9.94634
2875 3411 25.9523
2876 174 15.1
2876 7689 65.462
2876 2116 11.1106
2876 4980 20.0411
2876 13936 34.5142
2877 1643 2.49139
2877 5321 93.6957
2877 6036 22.1525
2877 2428 22.8901
2877 5432 43.5237
2877 3919 26.1287
2877 10161 62.8858
2877 101 92.0951
2877 4322 14.8299
2877 3840 19.2627
2878 451 82.3536
2878 3601 94.3962
2878 6842 42.1829
2878 14471 21.2934
2878 5714 64.9281
2878 10581 92.3199
2879 1623 78.0362
2879 8354 52.1817
2879 2962 20.671
2879 4042 98.325
2879 8223 97.8511
2880 2652 2.63391
2880 2476 87.939
2880 3851 56.4359
2880 6446 97.3111
2880 6373 60.7547
2880 11526 35.5739
2880 10803 29.7052
2880 601 33.075
2881 887 11.2528
2881 3870 72.2363
2881 7776 65.749
2881 10330 97.2281
2881 14615 48.8907
2881 4016 64.5702
2881 8527 33.8687
2881 2498 62.0681
2881 4998 61.6114
2882 2133 40.9999
2882 10853 69.6721
2882 11480 63.6211
2882 5179 59.1968
2882 10730 7.07114
2882 2479 72.0941
2882 2724 27.5137
2883 275 52.5357
2883 14854 67.8993
2883 5618 84.3675
2883 557 20.9301
2883 7651 33.6939
2883 14509 87.2953
2883 645 62.3843
2884 555 98.9416
2884 3017 16.1632
2884 10953 91.755
2884 11177 9.32304
2884 10935 47.6595
2884 13964 15.1687
2884 9551 70.3345
2885 210 74.6236
2885 5988 82.4065
2885 13584 31.7978
2885 6110 72.3389
2885 4652 77.2205
2885 3270 59.6878
2885 56 34.9269
2885 160 21.4467
2886 1411 77.736
2887 60 55.9067
2887 4246 96.2659
2887 5377 72.6241
2887 5696 2.29086
2887 13341 65.1013
2887 4791 40.8023
2887 6986 43.9507
2887 13795 26.9769
2887 12422 45.1466
2888 2202 26.3915
2888 5773 13.0784
2888 12878 54.1059
2888 13127 95.7719
2888 6371 87.522
2888 7954 22.2326
2888 14353 89.8182
2888 3679 78.3152
2888 10745 10.3924
2888 9122 91.7194
2888 8036 76.0014
2889 1965 31.0898
2889 3567 10.3789
2889 4674 23.4689
2889 7198 54.0353
2889 9824 46.6607
2889 10146 10.4754
2889 11624 66.6606
2889 10495 97.591
2889 2095 35.3287
2889 14791 17.2968
2889 7686 62.6963
2889 2976 63.1886
2890 2305 14.6716
2890 3626 96.9121
2890 7768 72.6939
2890 4507 47.9351
2890 647 63.3304
2890 11327 83.0792
2890 3921 74.264
2890 3877 16.8708
2890 6129 21.9079
2890 1683 87.9418
2890 4922 70.2286
2890 12102 84.9108
2891 2078 57.8582
2891 5392 43.976
2891 6206 39.1763
2891 4593 62.8474
2892 139 17.2821
2892 10508 66.0253
2892 4363 51.0227
2892 12218 93.8817
2892 1848 87.0104
2892 71 19.1164
2892 14451 38.5836
2893 1500 30.3494
2893 14479 55.903
2893 5561 70.4895
2893 1263 75.0485
2893 3960 74.0073
2893 4836 64.5809
2894 1857 15.1497
2894 7201 6.16926
2894 12900 34.8497
2894 14581 63.1046
2894 10155 85.9143
2894 3490 6.15884
2894 5589 13.1665
2895 1691 26.0346
2895 11915 18.4562
2895 946 43.9876
2895 716 85.8984
2895 9630 18.0992
2895 11885 20.0738
2896 2724 82.0059
2896 11796 47.6281
2896 5413 52.476
2896 11047 21.0722
2896 18 6.07124
2896 9296 19.9524
2896 1823 89.484
2896 9504 8.90592
2896 11606 96.5954
2896 10043 46.6374
2897 1228 34.3558
2897 11974 46.7915
2897 3104 73.0552
2897 7726 97.4744
2897 5747 47.3871
2897 1907 85.2333
2898 2719 40.4686
2898 3113 79.4682
2898 7399 26.0296
2898 5092 32.6353
2898 11732 62.7213
2898 8788 98.4739
2898 12524 11.6575
2899 933 66.9483
2899 5976 42.1974
2899 14096 60.5855
2899 12604 99.693
2899 7636 2.82589
2900 1496 76.1366
2900 10038 63.7331
2900 12614 22.4117
2900 10375 97.3931
2900 3157 78.6062
2900 10953 59.6766
2900 11189 19.2658
2900 13492 43.4067
2900 10609 15.9768
2900 8346 89.2428
2900 5021 33.2747
2900 6316 43.34
2900 7972 90.7079
2900 14222 12.6088
2900 12132 77.634
2901 2165 38.4963
2901 2927 70.5648
2901 5370 72.2047
2901 74 19.5751
2901 921 11.1082
2901 8429 39.5303
2901 2545 59.205
2902 2446 1.53441
2902 9300 61.6141
2902 9141 63.4783
2902 6228 26.0042
2902 5395 81.0086
2902 8724 69.0526
2902 9552 28.9017
2902 13163 69.6493
2902 6304 36.2473
2903 2845 80.7481
2903 9564 81.4837
2903 12609 29.7295
2903 2782 28.8744
2903 10300 11.9782
2903 6038 47.2517
2903 13861 93.3417
2903 9172 16.3404
2903 11557 42.0367
2903 7963 3.50443
2903 9692 41.1067
2904 2092 23.5164
2904 5334 13.077
2904 12172 81.5257
2904 5944 71.2654
2904 1259 98.0576
2904 3905 59.062
2904 2925 78.0999
2905 109 29.1479
2905 5038 12.7904
2905 5715 36.7715
2905 9090 16.0381
2905 10280 46.6247
2905 6868 43.0903
2905 13999 77.9647
2905 13038 33.6159
2905 13685 18.0518
2905 11881 16.2404
2905 5269 82.561
2905 9896 16.0314
2906 2069 40.7305
2906 3753 8.97267
2906 4083 49.5928
2906 11111 22.0507
2906 6079 58.2576
2906 1692 47.9496
2906 13130 8.46074
2906 11545 20.3427
2907 2339 85.29
2907 5515 97.2298
2907 7379 24.9618
2907 8988 36.7799
2907 13705 94.1682
2907 13149 37.3397
2907 1032 86.9273
2907 4578 79.2073
2907 11596 48.097
2907 12839 71.9715
2907 2813 29.6729
2907 7032 51.5703
2908 1539 50.0871
2908 3202 5.24252
2908 5981 72.715
2908 9551 96.9834
2908 9897 53.3804
2908 10489 94.09
2908 8658 73.3779
2908 10833 66.1747
2908 5973 92.3307
2908 5375 24.2422
2908 13207 19.4215
2908 12122 3.89032
2909 1069 33.0594
2909 4478 24.0232
2909 6679 70.4087
2909 3699 83.2327
2909 3291 49.7565
2910 2011 25.3935
2910 7754 48.1957
2910 3924 56.3669
2910 1210 41.3372
2910 6536 12.6424
2910 5691 82.7529
2911 1636 48.0904
2911 7661 25.1062
2911 8173 51.2543
2911 9682 48.7798
2911 3571 81.1572
2911 690 69.0693
2911 8431 89.6275
2911 12388 14.5946
2911 2020 91.6188
2912 2404 18.1392
2912 4568 81.1255
2912 5088 46.4959
2912 6071 23.4825
2912 9864 60.6892
2912 11323 61.8064
2912 13713 20.5672
2912 12087 2.94036
2912 9265 92.1076
2912 2793 12.93
2912 482 98.9824
2912 864 45.5103
2912 11416 39.4211
2913 2475 81.0003
2913 6759 69.7228
2913 8612 15.657
2913 12539 91.3019
2914 470 71.1552
2914 11094 56.243
2914 7100 78.0657
2914 12184 73.7217
2914 9913 97.0988
2914 13252 75.521
2914 7517 37.0412
2915 553 36.1161
2915 4202 85.6431
2915 7621 48.8131
2915 13404 74.3916
2915 5790 9.53525
2915 1476 46.9688
2916 579 33.7604
2916 3775 17.3605
2916 9162 25.4239
2916 13743 67.775
2916 11956 34.9193
2916 12602 23.4603
2916 3938 70.2942
2917 1730 40.212
2917 13000 84.7361
2917 5068 52.3551
2917 13213 34.7578
2917 3173 48.8476
2917 12048 82.8703
2917 10362 68.4629
2918 2678 17.6764
2918 6255 13.9618
2919 1130 91.7949
2919 2933 7.57111
2919 3558 34.8411
2919 5687 22.6792
2919 10498 5.32668
2919 10593 49.5112
2919 1328 70.3205
2919 13775 51.9255
2919 928 1.43072
2919 9291 77.5753
2919 9343 59.0811
2920 2370 10.8805
2920 3059 21.4281
2920 8330 14.0529
2920 11385 69.6468
2920 12439 9.4447
2920 5094 32.7788
2920 13317 80.5424
2920 8768 71.3801
2920 10309 78.2111
2921 1359 90.9931
2921 247 33.1181
2921 11888 69.7334
2922 1463 76.781
2922 12764 1.18809
2922 2438 20.5
2922 10549 15.9125
2922 839 42.7774
2922 9426 84.6375
2922 1526 58.3011
2922 1752 31.9753
2922 4389 17.5266
2922 3837 40.3636
2922 195 48.533
2922 7599 82.2921
2922 14099 81.6974
2923 1646 87.0914
2923 8261 24.4572
2923 9838 34.9549
2923 10795 93.9985
2923 14998 30.3702
2923 7104 50.591
2923 8750 57.7602
2923 14910 76.7097
2923 10300 73.3324
2923 5396 4.09671
2924 1306 38.6563
2924 5578 39.4134
2924 13431 86.023
2924 2092 9.18576
2924 4357 62.6845
2924 10220 39.9386
2924 5658 78.2304
2924 1717 75.4198
2924 13592 84.1622
2924 5304 50.2929
2924 4917 2.89257
2924 12699 4.12143
2925 2792 55.8935
2925 4434 97.2872
2925 11956 76.3671
2925 13818 91.8373
2925 5245 68.8686
2925 10493 3.58394
2925 2904 78.0999
2925 13276 22.2235
2926 2781 93.0337
2926 5670 62.4787
2926 6759 96.7124
2926 5091 18.3157
2926 13703 74.5663
2926 3279 43.4015
2926 7421 10.2124
2926 7419 97.1391
2926 10515 33.5301
2927 2901 70.5648
2927 10310 31.3622
2927 11786 81.6381
2927 8854 83.3495
2927 6437 1.91426
2927 8676 1.05784
2927 1598 4.05636
2927 9369 68.672
2928 1548 6.75408
2928 2946 53.5802
2928 4278 20.3243
2928 8279 61.3467
2928 11493 71.6431
2928 12083 70.3676
2928 5802 99.1301
2928 1011 32.85
2928 14946 10.6112
2928 7846 63.6921
2928 661 2.07128
2928 5299 56.0345
2929 151 99.01
2929 3877 56.736
2929 1761 51.8965
2929 624 28.074
2929 14346 43.7921
2929 14332 33.2977
2929 10599 96.9295
2929 5968 83.8708
2929 237 97.6552
2930 2191 75.0645
2930 4227 75.1373
2930 10811 10.4964
2930 12992 91.1532
2930 3480 77.9999
2930 6121 60.9538
2930 3136 89.912
2930 1726 48.2352
2931 2192 64.6261
2931 3668 37.8487
2931 13826 55.9288
2931 6157 93.8239
2932 678 64.8684
2932 5102 75.4848
2932 11505 4.14512
2932 12152 8.15222
2932 1249 74.5235
2932 4285 47.4891
2932 2239 27.9233
2932 11456 52.892
2932 5965 19.71
2933 2919 7.57111
2933 5332 68.075
2933 6550 18.8931
2933 11495 47.636
2933 11972 32.0322
2933 9723 70.8103
2933 2213 42.8912
2934 1727 83.2949
2934 9885 85.4544
2934 10968 40.4008
2934 3631 57.1561
2934 8408 76.1365
2934 14047 66.4065
2935 1009 78.8176
2935 3560 33.3303
2935 12002 41.2002
2935 4658 49.8213
2935 9146 57.5552
2935 14446 17.656
2935 5642 35.9372
2935 4264 60.5697
2935 10392 59.7576
2935 14274 38.1239
2936 1732 59.4404
2936 10642 96.1015
2936 12728 3.68976
2936 1606 84.8278
2936 1063 11.7481
2936 6457 41.4218
2936 7387 89.1432
2936 7401 18.5775
2936 14735 90.1181
2936 9595 15.3661
2936 3845 39.0169
2936 5757 64.1991
2937 1562 1.55599
2937 5391 75.7507
2937 13665 97.1336
2937 12683 26.3262
2937 10806 84.4781
2938 2161 60.1292
2938 8940 8.56142
2938 10442 64.0651
2938 9268 96.9023
2938 13783 31.2316
2938 4952 69.1225
2938 13706 56.5018
2939 496 2.02347
2939 12536 41.7847
2939 12604 60.7024
2939 9894 90.1963
2939 10805 77.0697
2939 620 13.9745
2939 6677 16.0178
2939 6975 13.3583
2940 1231 79.1565
2940 11735 54.8826
2940 11877 27.9482
2940 2349 52.4997
2940 6239 87.7021
2940 8726 37.388
2941 549 42.2797
2941 3124 67.5334
2941 6577 69.3187
2941 5855 2.5664
2941 9365 34.425
2941 14395 61.2
2942 1791 87.9611
2942 3692 40.367
2942 7419 31.2547
2942 2024 65.7925
2942 1866 84.4929
2943 438 91.9724
2943 6625 96.9207
2943 957 52.5399
2944 647 86.057
2944 5473 80.0065
2944 6535 57.3222
2944 12597 85.9012
2944 13236 34.9828
2944 582 73.8198
2945 1488 74.1097
2945 8601 17.5949
2945 3330 33.5053
2945 814 39.55
2945 2239 97.6666
2945 12446 54.4018
2945 8020 47.8683
2946 2928 53.5802
2946 3057 41.6801
2946 5874 19.849
2946 8751 42.2168
2946 9045 50.5447
2946 10668 71.6544
2946 10222 81.8619
2947 892 77.021
2947 14396 21.9218
2947 2760 23.0249
2947 38 69.1784
2947 12850 82.0152
2947 11524 45.1641
2947 13763 99.9731
2947 7986 40.0367
2947 1665 43.8046
2948 340 37.1333
2948 4487 67.541
2948 5822 38.0005
2948 10742 21.9672
2948 3661 45.4404
2948 745 40.7623
2948 14722 63.3296
2948 14036 52.3081
2949 811 77.1137
2949 7654 35.3998
2949 10698 16.8132
2949 12313 83.1908
2949 7732 24.1474
2949 5503 23.2019
2949 14926 25.5067
2950 363 55.0516
2951 704 16.3508
2951 11816 91.0775
2951 10730 38.4069
2951 4806 57.75
2951 13413 96.8707
2952 2009 82.1973
2952 3867 82.8468
2952 4624 60.7706
2952 6148 87.6944
2952 7615 1.4005
2952 12924 28.2169
2952 9360 13.5782
2952 8074 47.0615
2952 1266 7.68961
2952 4026 31.4782
2952 5961 88.8831
2952 9405 83.8771
2953 2578 20.0445
2953 3772 38.6537
2953 7731 48.5269
2953 10827 43.578
2953 9630 26.4534
2953 3804 5.57531
2953 2380 35.9056
2953 365 73.2139
2953 9193 88.4785
2953 12167 69.8341
2954 513 80.1205
2954 3079 36.167
2954 6901 15.8656
2954 13680 38.6149
2954 4029 86.4218
2954 13592 87.4298
2954 13402 86.8664
2954 7170 7.15349
2954 9993 86.8881
2954 421 69.9223
2954 12880 68.7838
2954 12998 81.7599
2954 12050 22.2844
2954 11984 30.1061
2955 1951 84.6483
2955 14163 72.4644
2955 8210 4.37031
2955 13516 20.2512
2955 11032 24.8201
2955 6731 57.0512
2955 8411 99.3852
2956 2201 85.4262
2956 13376 66.8889
2956 10245 7.7748
2956 13317 28.7331
2957 403 33.7867
2957 2661 34.4912
2957 6330 14.5731
2957 6263 46.1558
2958 2170 18.2041
2958 3442 33.2051
2958 4450 89.6148
2958 4222 42.8579
2958 8635 66.1339
2958 4986 70.0168
2958 5198 90.9875
2959 267 15.1241
2959 1043 47.292
2959 1271 67.2418
2959 14268 66.0986
2959 9824 80.6806
2960 2661 14.1406
2960 5615 65.8985
2960 7591 24.8623
2960 861 47.8398
2960 1414 10.0462
2961 1249 65.5132
2961 10446 52.2994
2961 139 30.2615
2961 6851 49.7112
2961 4817 3.11615
2961 1435 68.6071
2961 12459 34.2444
2962 2401 24.8622
2962 7548 33.4483
2962 12011 34.0126
2962 850 72.0888
2962 3960 41.3121
2962 6749 23.8794
2962 745 67.1942
2962 2879 20.671
2962 10065 75.1875
2962 6147 33.7014
2963 694 87.9136
2963 3248 33.2646
2963 3073 95.8148
2963 2672 15.9618
2963 1727 38.6836
2963 11301 7.02756
2964 1810 44.6966
2964 3320 68.7873
2964 1754 30.4591
2964 11475 11.873
2964 804 61.0789
2964 10969 46.0613
2964 5576 67.2945
2964 6023 44.823
2965 1880 62.4604
2965 14589 34.8574
2965 3112 34.4949
2965 14633 57.5263
2965 1290 75.4016
2966 2309 44.8564
2966 5337 94.9338
2966 8735 40.1698
2966 448 73.2259
2966 10992 39.1958
2967 2386 85.9214
2967 4489 69.0248
2967 9855 73.5762
2967 10928 1.83881
2967 11803 24.3299
2967 8582 83.9085
2967 10837 75.0534
2967 11413 83.4829
2967 10509 73.515
2968 92 70.8899
2968 8470 38.102
2968 977 14.9319
2969 75 38.6997
2969 3195 15.8109
2969 5243 58.1942
2969 9928 16.2848
2969 6048 99.8642
2969 14689 16.8789
2969 11510 12.2291
2969 10688 66.081
2969 14355 79.3003
2969 8543 45.4034
2970 1120 74.0332
2970 3278 97.1883
2970 6099 54.917
2970 10201 9.48722
2970 6024 28.5406
2970 13968 66.5032
2970 719 81.1552
2971 117 92.0496
2971 12423 16.0773
2971 6269 55.1458
2971 3140 90.5322
2971 12037 61.4269
2971 4727 23.0345
2972 1971 94.0411
2972 3380 12.8155
2972 13013 6.66088
2972 11290 69.8031
2972 3951 48.2516
2972 1466 62.4901
2972 1586 45.2194
2973 1432 12.6379
2973 10914 95.64
2973 4102 50.0449
2973 2323 53.744
2973 738 85.7569
2973 2653 75.9359
2974 0 82.2099
2974 4236 2.87513
2974 9289 28.2983
2974 14951 58.0476
2974 13609 52.4959
2974 10610 85.5552
2974 7566 47.8213
2975 2251 97.0703
2975 9963 36.4052
2975 5216 78.3542
2975 6804 99.2125
2975 9997 59.414
2976 316 5.54516
2976 4037 12.6037
2976 4260 65.036
2976 10575 10.0383
2976 10672 41.5226
2976 13120 75.9954
2976 5633 47.9712
2976 4147 46.3946
2976 2664 69.8242
2976 2889 63.1886
2977 408 17.7877
2977 3038 61.5945
2977 5842 97.7244
2977 5128 77.5623
2977 11762 38.3777
2977 5771 97.8315
2977 572 25.1882
2977 806 33.7575
2977 10875 26.6273
2978 1863 1.24873
2978 4057 12.2784
2978 1010 56.8301
2978 9420 44.697
2978 13703 88.9651
2978 9591 15.9944
2979 525 99.86
2979 4207 45.3205
2979 4216 4.10966
2979 4791 17.5388
2979 11657 48.2309
2979 3688 67.7285
2980 107 63.0767
2980 5835 65.9642
2980 12229 26.9804
2980 13097 64.5168
2980 7239 85.2131
2981 2717 66.4186
2981 12740 37.6434
2981 10539 46.2909
2981 5893 94.934
2981 339 99.882
2982 1339 43.922
2982 3016 15.0563
2982 3884 10.3513
2982 4215 44.7975
2982 10549 77.1173
2982 14765 37.5416
2983 1088 53.9339
2983 12276 8.55372
2983 14724 4.03636
2983 6967 61.972
2983 2222 11.2977
2984 1482 56.5345
2984 4007 79.8863
2984 5868 31.7182
2984 11436 47.6737
2984 12979 76.128
2984 9847 62.8287
2984 2692 47.0464
2984 13913 93.6963
2984 7356 52.4787
2984 14784 53.6364
2984 6254 63.4592
2984 4006 52.4045
2985 854 84.8694
2985 4147 62.0761
2985 11467 76.7951
2985 5105 39.7508
2985 9416 5.85143
2985 1873 85.5099
2985 13429 46.7588
2985 4956 77.5549
2985 5592 74.9175
2986 2185 10.6362
2986 5900 76.9941
2986 7038 50.1392
2986 11940 20.6792
2986 14982 87.0663
2986 13610 17.4106
2986 5608 84.9071
2986 50 42.5247
2986 1819 97.0161
2987 1994 86.9461
2987 8653 88.5531
2987 4855 32.6115
2987 5355 74.0373
2987 9975 38.0106
2987 4825 67.009
2987 2600 57.5991
2987 9256 11.5758
2988 2438 4.07662
2988 3282 36.4275
2988 7519 70.6938
2988 4304 28.391
2988 5164 83.4944
2988 5203 17.0389
2988 1289 65.2228
2989 462 7.74998
2989 6584 75.3088
2989 7787 64.589
2989 10187 95.6824
2989 4129 69.532
2989 2317 15.6748
2990 2228 2.65379
2990 4325 43.0668
2990 10713 81.0183
2990 1744 49.1286
2990 13517 83.0714
2990 9442 11.7287
2991 2214 99.9384
2991 10760 89.3151
2991 6803 72.5144
2991 12459 52.9629
2991 5039 61.0084
2991 3218 82.6964
2991 14763 99.0023
2992 118 15.5405
2992 3957 41.6754
2992 13379 11.5027
2992 12889 47.5483
2993 2544 71.9244
2993 9013 68.5571
2993 1434 62.3952
2993 1822 64.1811
2993 12329 65.1831
2993 12027 90.6413
2993 3456 18.6645
2993 7210 37.1002
2994 722 42.3135
2994 8716 71.9628
2994 12804 87.1529
2994 1256 52.7728
2994 8940 36.3532
2994 7280 98.797
2994 10486 35.1383
2994 2000 82.1495
2995 1771 15.1018
2995 12211 25.6258
2995 10898 38.2594
2995 5218 55.8531
2995 3882 71.9299
2995 519 21.6855
2995 14678 32.2456
2995 9 64.7394
2995 4843 88.7072
2996 176 19.581
2996 4797 12.9086
2996 13288 18.8875
2996 13553 42.7873
2996 13788 78.8999
2996 12995 99.3793
2996 12527 32.0735
2997 1915 66.9926
2997 3153 94.937
2997 9953 24.106
2997 7635 16.0905
2997 11804 37.397
2997 3022 2.22353
2997 11708 45.793
2998 1486 89.6281
2998 3644 10.9043
2998 10402 66.5198
2998 846 72.0334
2998 3374 29.0161
2999 2401 30.387
2999 8334 23.3737
2999 14354 68.0858
2999 5499 76.2938
3000 1464 31.7567
3000 9851 26.3443
3000 3002 32.7748
3000 257 75.83
3000 7333 94.1089
3000 6632 43.0996
3000 679 38.7093
3000 4274 33.0642
3000 14220 55.396
3001 232 62.9631
3001 5078 46.7588
3001 5469 19.8676
3001 10483 38.2233
3001 13571 9.3157
3001 5592 72.263
3001 4022 83.8211
3001 8657 19.6081
3002 399 8.20618
3002 7547 53.185
3002 10314 12.6087
3002 11634 99.1281
3002 8255 43.0277
3002 3000 32.7748
3002 2114 51.2753
3002 4839 91.979
3002 4245 94.9175
3002 13479 69.6993
3002 9592 85.3533
3002 5656 34.7573
3003 1964 42.637
3003 8996 73.6194
3003 10007 70.5048
3003 6074 23.9572
3003 9931 9.71823
3003 12064 25.1506
3004 1124 31.0168
3004 10159 78.2121
3004 3215 61.7133
3004 3715 84.8749
3005 2826 80.4279
3005 3028 43.516
3005 11390 77.5417
3005 14969 42.478
3005 12301 40.6134
3005 138 22.5461
3005 8172 69.4161
3005 7072 11.6396
3006 2069 49.926
3006 5917 92.1456
3006 5770 65.6292
3006 8318 68.7053
3006 9745 28.3386
3006 9860 76.5406
3006 12862 29.9803
3007 2554 67.3677
3007 13339 51.1438
3007 8539 90.7024
3007 199 51.6923
3008 2706 36.0356
3008 6042 16.4092
3008 10063 39.6942
3008 10919 83.4826
3008 14474 33.9878
3009 407 79.8783
3009 14857 14.7964
3009 3293 55.9756
3009 10205 53.3167
3009 2825 43.6196
3009 6724 21.5146
3009 7555 45.8698
3009 9133 44.7822
3009 14912 18.3881
3010 2229 3.5133
3010 13808 31.3559
3010 14452 6.79267
3010 1085 28.8742
3010 11850 58.4828
3010 8251 24.4236
3010 13644 25.9755
3011 2011 30.1098
3011 5410 72.9554
3011 5994 30.4264
3011 11516 48.6929
3011 2657 26.1846
3011 13642 26.134
3011 11838 22.2959
3011 4789 82.2288
3012 2750 48.0012
3012 8998 57.4778
3012 9451 17.649
3012 6867 96.0487
3012 8619 21.1982
3013 2009 28.9624
3013 8825 59.419
3013 5198 4.87619
3013 813 5.26767
3013 3595 98.7175
3013 8346 42.6307
3014 1015 73.7008
3014 3231 80.8056
3014 3545 29.7375
3014 1335 41.8982
3014 7508 78.2132
3014 11468 4.44383
3014 9208 37.8461
3014 9474 54.1223
3014 10332 33.7155
3015 437 1.32993
3015 8163 23.2924
3015 2700 13.2065
3015 6631 55.3555
3015 1170 55.6972
